order_id,order_date,month,customer_id,customer_name,city,segment,sales_channel,status,product_id,product_name,category,quantity,unit_price_at_order,unit_cost,gross_sales,discount_amount,net_sales,cost_amount,profit
O00226,2026-01-06 20:49:00,2026-01,C0011,Ali Ibrahim,Dammam,Returning,branch,cancelled,P006,Electronics Item 6,Electronics,2,593.11,420.0,1186.22,177.933,1008.287,840.0,168.28700000000003
O00227,2026-03-15 13:39:00,2026-03,C0027,Youssef Mansour,Abu Dhabi,VIP,web,refunded,P006,Electronics Item 6,Electronics,1,593.11,420.0,593.11,29.655500000000004,563.4545,420.0,143.45450000000005
O00227,2026-03-15 13:39:00,2026-03,C0027,Youssef Mansour,Abu Dhabi,VIP,web,refunded,P008,Fitness Item 8,Fitness,1,155.43,163.2,155.43,7.7715000000000005,147.6585,163.2,-15.541499999999985
O00227,2026-03-15 13:39:00,2026-03,C0027,Youssef Mansour,Abu Dhabi,VIP,web,refunded,P017,Home Item 17,Home,1,77.76,42.83,77.76,3.888,73.872,42.83,31.042
O00227,2026-03-15 13:39:00,2026-03,C0027,Youssef Mansour,Abu Dhabi,VIP,web,refunded,P013,Stationery Item 13,Stationery,3,36.2,24.37,108.60000000000001,5.43,103.17000000000002,73.11,30.060000000000016
O00228,2026-02-07 20:19:00,2026-02,C0070,Hana Hassan,Alexandria,New,mobile,completed,P019,Stationery Item 19,Stationery,1,28.68,18.98,28.68,4.302,24.378,18.98,5.398
O00228,2026-02-07 20:19:00,2026-02,C0070,Hana Hassan,Alexandria,New,mobile,completed,P015,Home Item 15,Home,1,197.31,119.65,197.31,29.596500000000002,167.7135,119.65,48.063500000000005
O00228,2026-02-07 20:19:00,2026-02,C0070,Hana Hassan,Alexandria,New,mobile,completed,P001,Accessories Item 1,Accessories,1,99.69,49.27,99.69,14.953499999999998,84.7365,49.27,35.4665
O00228,2026-02-07 20:19:00,2026-02,C0070,Hana Hassan,Alexandria,New,mobile,completed,P018,Fitness Item 18,Fitness,2,51.76,25.63,103.52,15.527999999999999,87.99199999999999,51.26,36.73199999999999
O00229,2026-02-08 14:04:00,2026-02,C0052,Youssef Mahmoud,Dammam,New,web,refunded,P017,Home Item 17,Home,2,77.76,42.83,155.52,0.0,155.52,85.66,69.86000000000001
O00229,2026-02-08 14:04:00,2026-02,C0052,Youssef Mahmoud,Dammam,New,web,refunded,P015,Home Item 15,Home,5,197.31,119.65,986.55,0.0,986.55,598.25,388.29999999999995
O00229,2026-02-08 14:04:00,2026-02,C0052,Youssef Mahmoud,Dammam,New,web,refunded,P002,Electronics Item 2,Electronics,3,249.77,148.0,749.3100000000001,0.0,749.3100000000001,444.0,305.31000000000006
O00230,2026-02-23 15:29:00,2026-02,C0057,Youssef Samir,Dubai,New,branch,completed,P018,Fitness Item 18,Fitness,3,51.76,25.63,155.28,15.527999999999999,139.752,76.89,62.86200000000001
O00230,2026-02-23 15:29:00,2026-02,C0057,Youssef Samir,Dubai,New,branch,completed,P012,Fitness Item 12,Fitness,3,145.22,104.86,435.65999999999997,43.565999999999995,392.094,314.58,77.51400000000001
O00230,2026-02-23 15:29:00,2026-02,C0057,Youssef Samir,Dubai,New,branch,completed,P008,Fitness Item 8,Fitness,1,155.43,163.2,155.43,15.543000000000001,139.887,163.2,-23.312999999999988
O00231,2026-02-10 22:20:00,2026-02,C0019,Ahmed Samir,Giza,New,branch,refunded,P018,Fitness Item 18,Fitness,2,51.76,25.63,103.52,5.176,98.344,51.26,47.083999999999996
O00231,2026-02-10 22:20:00,2026-02,C0019,Ahmed Samir,Giza,New,branch,refunded,P002,Electronics Item 2,Electronics,4,249.77,148.0,999.08,49.95400000000001,949.126,592.0,357.126
O00231,2026-02-10 22:20:00,2026-02,C0019,Ahmed Samir,Giza,New,branch,refunded,P014,Stationery Item 14,Stationery,1,19.65,13.27,19.65,0.9825,18.667499999999997,13.27,5.397499999999997
O00232,2026-02-17 16:35:00,2026-02,C0017,Hana Mansour,Dubai,New,branch,completed,P004,Fitness Item 4,Uncategorized,4,82.5,54.36,330.0,0.0,330.0,217.44,112.56
O00232,2026-02-17 16:35:00,2026-02,C0017,Hana Mansour,Dubai,New,branch,completed,P015,Home Item 15,Home,3,197.31,119.65,591.9300000000001,0.0,591.9300000000001,358.95000000000005,232.98000000000002
O00233,2026-01-16 08:28:00,2026-01,C0060,Ramy Hassan,Dammam,New,mobile,completed,P004,Fitness Item 4,Uncategorized,3,82.5,54.36,247.5,0.0,247.5,163.07999999999998,84.42000000000002
O00233,2026-01-16 08:28:00,2026-01,C0060,Ramy Hassan,Dammam,New,mobile,completed,P019,Stationery Item 19,Stationery,1,28.68,18.98,28.68,0.0,28.68,18.98,9.7
O00233,2026-01-16 08:28:00,2026-01,C0060,Ramy Hassan,Dammam,New,mobile,completed,P015,Home Item 15,Home,2,197.31,119.65,394.62,0.0,394.62,239.3,155.32
O00234,2026-02-07 12:55:00,2026-02,C0007,Hana Saleh,Cairo,Returning,partner,cancelled,P016,Accessories Item 16,Accessories,1,43.83,20.74,43.83,0.0,43.83,20.74,23.09
O00234,2026-02-07 12:55:00,2026-02,C0007,Hana Saleh,Cairo,Returning,partner,cancelled,P018,Fitness Item 18,Fitness,4,51.76,25.63,207.04,0.0,207.04,102.52,104.52
O00235,2026-02-11 18:46:00,2026-02,C0021,Nour Samir,Jeddah,New,mobile,completed,P017,Home Item 17,Home,3,77.76,42.83,233.28000000000003,0.0,233.28000000000003,128.49,104.79000000000002
O00235,2026-02-11 18:46:00,2026-02,C0021,Nour Samir,Jeddah,New,mobile,completed,P019,Stationery Item 19,Stationery,1,28.68,18.98,28.68,0.0,28.68,18.98,9.7
O00235,2026-02-11 18:46:00,2026-02,C0021,Nour Samir,Jeddah,New,mobile,completed,P004,Fitness Item 4,Uncategorized,1,82.5,54.36,82.5,0.0,82.5,54.36,28.14
O00235,2026-02-11 18:46:00,2026-02,C0021,Nour Samir,Jeddah,New,mobile,completed,P011,Stationery Item 11,Stationery,2,25.67,17.09,51.34,0.0,51.34,34.18,17.160000000000004
O00236,2026-03-07 14:31:00,2026-03,C0064,Sara Fathy,Cairo,VIP,partner,completed,P009,Electronics Item 9,Electronics,1,361.92,249.88,361.92,0.0,361.92,249.88,112.04000000000002
O00236,2026-03-07 14:31:00,2026-03,C0064,Sara Fathy,Cairo,VIP,partner,completed,P010,Fitness Item 10,Fitness,2,296.73,186.54,593.46,0.0,593.46,373.08,220.38000000000005
O00237,2026-02-20 16:29:00,2026-02,C0012,Youssef Farouk,Giza,New,mobile,completed,P020,Electronics Item 20,Electronics,3,339.88,186.68,1019.64,101.964,917.6759999999999,560.04,357.63599999999997
O00237,2026-02-20 16:29:00,2026-02,C0012,Youssef Farouk,Giza,New,mobile,completed,P010,Fitness Item 10,Fitness,3,296.73,186.54,890.19,89.01900000000002,801.171,559.62,241.55100000000004
O00237,2026-02-20 16:29:00,2026-02,C0012,Youssef Farouk,Giza,New,mobile,completed,P011,Stationery Item 11,Stationery,3,25.67,17.09,77.01,7.7010000000000005,69.309,51.269999999999996,18.039
O00237,2026-02-20 16:29:00,2026-02,C0012,Youssef Farouk,Giza,New,mobile,completed,P007,Electronics Item 7,Electronics,1,532.56,274.62,532.56,53.25599999999999,479.304,274.62,204.68399999999997
O00238,2026-01-07 01:18:00,2026-01,C0046,Youssef Farouk,Alexandria,New,partner,completed,P012,Fitness Item 12,Fitness,4,145.22,104.86,580.88,0.0,580.88,419.44,161.44
O00238,2026-01-07 01:18:00,2026-01,C0046,Youssef Farouk,Alexandria,New,partner,completed,P006,Electronics Item 6,Electronics,2,593.11,420.0,1186.22,0.0,1186.22,840.0,346.22
O00238,2026-01-07 01:18:00,2026-01,C0046,Youssef Farouk,Alexandria,New,partner,completed,P011,Stationery Item 11,Stationery,3,25.67,17.09,77.01,0.0,77.01,51.269999999999996,25.74000000000001
O00239,2026-01-02 03:27:00,2026-01,C0069,Farah Hassan,Alexandria,New,branch,completed,P019,Stationery Item 19,Stationery,2,28.68,18.98,57.36,8.604,48.756,37.96,10.796
O00239,2026-01-02 03:27:00,2026-01,C0069,Farah Hassan,Alexandria,New,branch,completed,P014,Stationery Item 14,Stationery,2,19.65,13.27,39.3,5.895,33.405,26.54,6.865000000000002
O00239,2026-01-02 03:27:00,2026-01,C0069,Farah Hassan,Alexandria,New,branch,completed,P018,Fitness Item 18,Fitness,1,51.76,25.63,51.76,7.763999999999999,43.995999999999995,25.63,18.365999999999996
O00239,2026-01-02 03:27:00,2026-01,C0069,Farah Hassan,Alexandria,New,branch,completed,P001,Accessories Item 1,Accessories,2,99.69,49.27,199.38,29.906999999999996,169.473,98.54,70.933
O00240,2026-02-21 11:02:00,2026-02,C0047,Mona Mahmoud,Cairo,New,web,completed,P002,Electronics Item 2,Electronics,2,249.77,148.0,499.54,49.95400000000001,449.586,296.0,153.586
O00240,2026-02-21 11:02:00,2026-02,C0047,Mona Mahmoud,Cairo,New,web,completed,P006,Electronics Item 6,Electronics,5,593.11,420.0,2965.55,296.555,2668.9950000000003,2100.0,568.9950000000003
O00241,2026-01-25 11:35:00,2026-01,C0072,Mariam Mansour,Unknown,VIP,web,completed,P002,Electronics Item 2,Electronics,2,249.77,148.0,499.54,24.977000000000004,474.563,296.0,178.563
O00241,2026-01-25 11:35:00,2026-01,C0072,Mariam Mansour,Unknown,VIP,web,completed,P018,Fitness Item 18,Fitness,1,51.76,25.63,51.76,2.588,49.172,25.63,23.541999999999998
O00242,2026-02-27 17:17:00,2026-02,C0065,Karim Sayed,Giza,New,web,cancelled,P020,Electronics Item 20,Electronics,4,339.88,186.68,1359.52,0.0,1359.52,746.72,612.8
O00243,2026-02-20 11:50:00,2026-02,C0013,Dina Sayed,Riyadh,Returning,branch,completed,P018,Fitness Item 18,Fitness,1,51.76,25.63,51.76,0.0,51.76,25.63,26.13
O00243,2026-02-20 11:50:00,2026-02,C0013,Dina Sayed,Riyadh,Returning,branch,completed,P010,Fitness Item 10,Fitness,2,296.73,186.54,593.46,0.0,593.46,373.08,220.38000000000005
O00244,2026-03-19 16:25:00,2026-03,C0026,Mostafa Mahmoud,Cairo,Returning,web,cancelled,P013,Stationery Item 13,Stationery,1,36.2,24.37,36.2,0.0,36.2,24.37,11.830000000000002
O00244,2026-03-19 16:25:00,2026-03,C0026,Mostafa Mahmoud,Cairo,Returning,web,cancelled,P011,Stationery Item 11,Stationery,5,25.67,17.09,128.35000000000002,0.0,128.35000000000002,85.45,42.90000000000002
O00244,2026-03-19 16:25:00,2026-03,C0026,Mostafa Mahmoud,Cairo,Returning,web,cancelled,P009,Electronics Item 9,Electronics,1,361.92,249.88,361.92,0.0,361.92,249.88,112.04000000000002
O00244,2026-03-19 16:25:00,2026-03,C0026,Mostafa Mahmoud,Cairo,Returning,web,cancelled,P015,Home Item 15,Home,3,197.31,119.65,591.9300000000001,0.0,591.9300000000001,358.95000000000005,232.98000000000002
O00245,2026-01-18 22:21:00,2026-01,C0005,Sara Mansour,Dubai,New,partner,completed,P019,Stationery Item 19,Stationery,2,28.68,18.98,57.36,0.0,57.36,37.96,19.4
O00245,2026-01-18 22:21:00,2026-01,C0005,Sara Mansour,Dubai,New,partner,completed,P007,Electronics Item 7,Electronics,1,532.56,274.62,532.56,0.0,532.56,274.62,257.93999999999994
O00245,2026-01-18 22:21:00,2026-01,C0005,Sara Mansour,Dubai,New,partner,completed,P003,Electronics Item 3,Electronics,1,361.37,258.68,361.37,0.0,361.37,258.68,102.69
O00246,2026-03-07 04:20:00,2026-03,C0078,Laila Fathy,Dammam,New,branch,cancelled,P013,Stationery Item 13,Stationery,1,36.2,24.37,36.2,0.0,36.2,24.37,11.830000000000002
O00247,2026-03-20 23:53:00,2026-03,C0051,Nour Ali,Riyadh,New,branch,completed,P005,Stationery Item 5,Stationery,1,17.79,8.79,17.79,1.7789999999999997,16.011,8.79,7.221
O00247,2026-03-20 23:53:00,2026-03,C0051,Nour Ali,Riyadh,New,branch,completed,P001,Accessories Item 1,Accessories,1,99.69,49.27,99.69,9.969,89.721,49.27,40.451
O00247,2026-03-20 23:53:00,2026-03,C0051,Nour Ali,Riyadh,New,branch,completed,P005,Stationery Item 5,Stationery,1,17.79,8.79,17.79,1.7789999999999997,16.011,8.79,7.221
O00248,2026-03-10 15:45:00,2026-03,C0066,Hassan Mahmoud,Riyadh,Returning,branch,cancelled,P020,Electronics Item 20,Electronics,3,339.88,186.68,1019.64,50.982,968.658,560.04,408.61800000000005
O00249,2026-02-17 10:43:00,2026-02,C0003,Nada Farouk,Cairo,Returning,partner,completed,P003,Electronics Item 3,Electronics,3,361.37,258.68,1084.1100000000001,108.41100000000002,975.6990000000001,776.04,199.6590000000001
O00249,2026-02-17 10:43:00,2026-02,C0003,Nada Farouk,Cairo,Returning,partner,completed,P008,Fitness Item 8,Fitness,5,155.43,163.2,777.1500000000001,77.715,699.4350000000001,816.0,-116.56499999999994
O00249,2026-02-17 10:43:00,2026-02,C0003,Nada Farouk,Cairo,Returning,partner,completed,P017,Home Item 17,Home,1,77.76,42.83,77.76,7.776,69.98400000000001,42.83,27.15400000000001
O00250,2026-03-30 20:01:00,2026-03,C0040,Nour Hassan,Cairo,VIP,partner,cancelled,P003,Electronics Item 3,Electronics,1,361.37,258.68,361.37,0.0,361.37,258.68,102.69
O00250,2026-03-30 20:01:00,2026-03,C0040,Nour Hassan,Cairo,VIP,partner,cancelled,P011,Stationery Item 11,Stationery,1,25.67,17.09,25.67,0.0,25.67,17.09,8.580000000000002
O00250,2026-03-30 20:01:00,2026-03,C0040,Nour Hassan,Cairo,VIP,partner,cancelled,P020,Electronics Item 20,Electronics,2,339.88,186.68,679.76,0.0,679.76,373.36,306.4
O00250,2026-03-30 20:01:00,2026-03,C0040,Nour Hassan,Cairo,VIP,partner,cancelled,P001,Accessories Item 1,Accessories,1,99.69,49.27,99.69,0.0,99.69,49.27,50.419999999999995
